"商品ID","会員ID／社員記号","管理番号","商品番号","グルーピング","大カテゴリ","中カテゴリ","分類１","分類２","分類３","分類４","分類５","分類６","分類７","分類８","分類９","分類１０","分類１１","分類１２","分類１３","分類１４","分類１５","分類１６","分類１７","分類１８","分類１９","分類２０","商品名","表示商品名","指値","定価","買取方法","買取店舗","買取担当者","買取日","買取価格","買取取引先","出品ステータス","結果ステータス","落札価格","落札日","落札ID","見込価格","出品日","出品場所","目玉ステータス","見込粗利","粗利益率","修繕費","実売粗利","売価予実差異金額","棚（箱）番号","移動先","移動日","移動責任者","移動理由","精算ステータス","精算ステータス変更者","支払ステータス","支払ステータス変更者","配送ステータス","配送ステータス変更者","配送日","一覧-メイン画像","詳細-メイン画像","詳細-メイン拡大画像","登録NO","登録日","更新NO","更新日","サブカテゴリ","スタート値","分類２１","分類２２","分類２３","分類２４","分類２５","ジャンル課見込価格","商品ランク","付属品管理番号１","付属品管理番号２"
"","101","XH005155","0001","","3","アウター","","モンクレール","","","","","","","","","","","","","","","","","","","モンクレール ナイロン ダウンコート 1 ベージュ ジップ破損","モンクレール ナイロン ダウンコート 1 ベージュ ジップ破損","","","0.店頭買取","06.NANBOYA銀座店_E","佐藤 佳太","2019-08-18 00:00:00","35000","","1","","","","","60000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","5000","ＡＢ","",""
"","101","HV006962","0002","","3","トップス","","シャネル","","","","","","","","","","","","","","","","","","","シャネル コットン×レーヨン ニット 38 ブラック 草木柄 五分袖 タグ付 P47","シャネル コットン×レーヨン ニット 38 ブラック 草木柄 五分袖 タグ付 P47","","","0.店頭買取","14.NANBOYA心斎橋店_W","森豊 遼平","2017-10-29 00:00:00","45000","","1","","","","","70000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","30000","Ｓ","",""
"","101","PX008113","0003","","3","ワンピース","","ミュウミュウ","","","","","","","","","","","","","","","","","","","ヴィトン レーヨン ワンピース 34 ブルー レーヨン","ヴィトン レーヨン ワンピース 34 ブルー レーヨン","","","0.店頭買取","95.BRAND CONCIER新宿店_E","青 佳吾","2017-10-16 00:00:00","20000","","1","","","","","30000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","10000","Ｂ","",""
"","101","PX008118","0004","","3","ボトムス","","ミュウミュウ","","","","","","","","","","","","","","","","","","","ミュウミュウ レーヨン スカート サイズ36 ブラック","ミュウミュウ レーヨン スカート サイズ36 ブラック","","","0.店頭買取","95.BRAND CONCIER新宿店_E","青 佳吾","2017-10-16 00:00:00","4000","","1","","","","","8000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","6000","Ａ","",""
"","101","SE011250","0005","","3","その他","","エルメス","","","","","","","","","","","","","","","","","","","エルメス コットン×リネン ニット M ネイビー","エルメス コットン×リネン ニット M ネイビー","","","0.店頭買取","61.NANBOYA札幌パセオ店_E","寒河江 哲","2017-10-08 00:00:00","5500","","1","","","","","8000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","6000","Ａ","",""
"","101","HV006965","0006","","3","ワンピース","","シャネル","","","","","","","","","","","","","","","","","","","シャネル コットン ワンピース サイズ：34 ブラック 06A 段フリル","シャネル コットン ワンピース サイズ：34 ブラック 06A 段フリル","","","0.店頭買取","14.NANBOYA心斎橋店_W","森豊 遼平","2017-10-29 00:00:00","34000","","1","","","","","40000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","38000","Ａ","",""
"","101","DZ000238","0007","","3","アウター","","","","","","","","","","","","","","","","","","","","","J&Mデヴィッドソン コットン ショートコート サイズS ブラック","J&Mデヴィッドソン コットン ショートコート サイズS ブラック","","","2.宅配買取","TE.NANBOYA宅配_関東_E","平野 亜美","2017-10-22 00:00:00","2000","","1","","","","","3000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","4000","ＡＢ","",""
"","101","DZ000233","0008","","3","ワンピース","","マックスマーラ","","","","","","","","","","","","","","","","","","","マックスマーラ トリアセテート ワンピース 38 ネイビー ドレス","マックスマーラ トリアセテート ワンピース 38 ネイビー ドレス","","","2.宅配買取","TE.NANBOYA宅配_関東_E","平野 亜美","2017-10-22 00:00:00","1800","","1","","","","","3000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","3000","Ａ","",""
"","101","A0061651","0009","","3","トップス","","ルイ・ヴィトン","","","","","","","","","","","","","","","","","","","ヴィトン コットン シャツ L ブラック グラフィット","ヴィトン コットン シャツ L ブラック グラフィット","","","0.店頭買取","56.NANBOYA銀座数寄屋橋店_E","原 侑也","2019-10-07 00:00:00","10000","","1","","","","","12000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","16000","ＡＢ","",""
"","101","WU004762","0010","","3","トップス","","ジバンシィ","","","","","","","","","","","","","","","","","","","ジバンシィ コットン Tシャツ XL ブラック ロゴ","ジバンシィ コットン Tシャツ XL ブラック ロゴ","","","0.店頭買取","14.NANBOYA心斎橋店_W","森本 卓誠","2019-10-08 00:00:00","16000","","1","","","","","20000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","14000","Ｂ","",""
"","101","WU004763","0011","","3","トップス","","サンローラン","","","","","","","","","","","","","","","","","","","サンローランパリ コットン Tシャツ XS ブラック リップシガープリント","サンローランパリ コットン Tシャツ XS ブラック リップシガープリント","","","0.店頭買取","14.NANBOYA心斎橋店_W","森本 卓誠","2019-10-08 00:00:00","4000","","1","","","","","5000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","12000","Ｂ","",""
"","101","FU026206","0012","","3","トップス","","バレンシアガ","","","","","","","","","","","","","","","","","","","バレンシアガ コットン パーカー M ホワイト","バレンシアガ コットン パーカー M ホワイト","","","2.宅配買取","TE.NANBOYA宅配_関東_E","藤村 悠介","2019-10-08 00:00:00","22000","","1","","","","","35000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","35000","Ｂ","",""
"","101","FU026209","0013","","3","トップス","","グッチ","","","","","","","","","","","","","","","","","","","グッチ コットン Tシャツ L ホワイト ミスティックキャット","グッチ コットン Tシャツ L ホワイト ミスティックキャット","","","2.宅配買取","TE.NANBOYA宅配_関東_E","藤村 悠介","2019-10-08 00:00:00","7000","","1","","","","","12000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","20000","Ｂ","",""
"","101","TU033798","0014","","3","トップス","","プラダスポーツ","","","","","","","","","","","","","","","","","","","プラダスポーツ コットン パーカー M ブラック","プラダスポーツ コットン パーカー M ブラック","","","2.宅配買取","TE.NANBOYA宅配_関東_E","常見 雅也","2019-10-09 00:00:00","3000","","1","","","","","5000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","5000","Ｂ","",""
"","101","BW007483","0015","","3","アウター","","マッキントッシュ","","","","","","","","","","","","","","","","","","","マッキントッシュ ウール ダッフルコート 36 ベージュ","マッキントッシュ ウール ダッフルコート 36 ベージュ","","","0.店頭買取","31.NANBOYA栄店【名古屋】_W","稲山 裕亮","2019-10-09 00:00:00","11000","","1","","","","","15000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","12000","ＡＢ","",""
"","101","HV018489","0016","","3","トップス","","","","","","","","","","","","","","","","","","","","","イッセイミヤケ コットン シャツ M ブラウン","イッセイミヤケ コットン シャツ M ブラウン","","","0.店頭買取","13.NANBOYA京都店_W","森豊 遼平","2019-10-09 00:00:00","800","","1","","","","","2000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","3000","ＡＢ","",""
"","101","IY015278","0017","","3","アウター","","モンクレール","","","","","","","","","","","","","","","","","","","モンクレール ポリエステル ダウンジャケット 14 グリーン HIHIURA","モンクレール ポリエステル ダウンジャケット 14 グリーン HIHIURA","","","0.店頭買取","08.NANBOYA天王寺あべの店_W","有本 裕司","2019-10-09 00:00:00","66000","","1","","","","","70000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","43000","Ａ","",""
"","101","A0062484","0018","","3","アウター","","","","","","","","","","","","","","","","","","","","","タラジャーモン ナイロン コート 38 ブルー","タラジャーモン ナイロン コート 38 ブルー","","","0.店頭買取","56.NANBOYA銀座数寄屋橋店_E","今野 森羅","2019-10-09 00:00:00","500","","1","","","","","1000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","3000","ＡＢ","",""
"","101","A0062219","0019","","3","アウター","","バーバリーロンドン","","","","","","","","","","","","","","","","","","","バーバリー ナイロン キルティングジャケット ベージュ","バーバリー ナイロン キルティングジャケット ベージュ","","","0.店頭買取","10.NANBOYA池袋店_E","鈴木 純人","2019-10-09 00:00:00","5800","","1","","","","","6500","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","6000","Ｂ","",""
"","101","WA011134","0020","","3","アウター","","グッチ","","","","","","","","","","","","","","","","","","","グッチ ポリエステル ジャージ L ブラック テクニカルジャージ","グッチ ポリエステル ジャージ L ブラック テクニカルジャージ","","","0.店頭買取","78.NANBOYA浦和CORSO店_E","和田 誠","2019-10-09 00:00:00","44000","","1","","","","","55000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","52000","","",""
"","101","FH022550","0021","","3","アウター","","プラダ","","","","","","","","","","","","","","","","","","","プラダ ポリエステル コート 40 ブラック","プラダ ポリエステル コート 40 ブラック","","","0.店頭買取","06.NANBOYA銀座店_E","石川 直人","2019-10-09 00:00:00","5000","","1","","","","","6500","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","6000","","",""
"","101","A0058790","0022","","3","トップス","","グッチ","","","","","","","","","","","","","","","","","","","グッチ ウール シャツ 48 レッド","グッチ ウール シャツ 48 レッド","","","0.店頭買取","10.NANBOYA池袋店_E","?永 碧","2019-10-01 00:00:00","2500","","1","","","","","38000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","38000","Ｂ","",""
"","101","AI009513","0023","","3","トップス","","ジバンシィ","","","","","","","","","","","","","","","","","","","ジバンシィ コットン シャツ 40 ブラック","ジバンシィ コットン シャツ 40 ブラック","","","0.店頭買取","71.NANBOYAマルイシティ横浜店_E","岡 琴香","2019-10-09 00:00:00","6000","","1","","","","","15000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","15000","ＡＢ","",""
"","101","WA011133","0024","","3","ボトムス","","グッチ","","","","","","","","","","","","","","","","","","","グッチ ポリエステル ショートパンツ L ブラック テクニカルジャージ","グッチ ポリエステル ショートパンツ L ブラック テクニカルジャージ","","","0.店頭買取","78.NANBOYA浦和CORSO店_E","和田 誠","2019-10-09 00:00:00","22000","","1","","","","","35000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","25000","Ｂ","",""
"","101","AC006875","0025","","3","アウター","","","","","","","","","","","","","","","","","","","","","アルファインダストリーズ ポリエステル MA-1 XL カーキ","アルファインダストリーズ ポリエステル MA-1 XL カーキ","","","0.店頭買取","11.NANBOYA横浜店_E","松本 拓","2019-10-09 00:00:00","2000","","1","","","","","3000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","5000","Ｂ","",""
"","101","IW016413","0026","","3","トップス","","エルメス","","","","","","","","","","","","","","","","","","","エルメス コットン Tシャツ XL カーキ","エルメス コットン Tシャツ XL カーキ","","","0.店頭買取","38.NANBOYA仙台店_E","佐々木 雄大","2019-10-09 00:00:00","5000","","1","","","","","10000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","4000","ＡＢ","",""
"","101","A0062543","0027","","3","アウター","","バーバリーロンドン","","","","","","","","","","","","","","","","","","","バーバリーロンドン コットン トレンチコート M ブラック","バーバリーロンドン コットン トレンチコート M ブラック","","","0.店頭買取","69.NANBOYA天満橋京阪シティモール店_W","田中 京介","2019-10-09 00:00:00","15000","","1","","","","","25000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","28000","ＡＢ","",""
"","101","RI007103","0028","","3","トップス","","イッセイミヤケ","","","","","","","","","","","","","","","","","","","プリーツプリーズ ポリエステル ブラウス ブラック","プリーツプリーズ ポリエステル ブラウス ブラック","","","0.店頭買取","68.NANBOYA博多マルイ店_W","山崎 加津美","2019-10-09 00:00:00","3000","","1","","","","","5000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","6000","ＡＢ","",""
"","101","WA011136","0029","","3","アウター","","ヴァレンティノガラヴァーニ","","","","","","","","","","","","","","","","","","","ヴァレンティノ ウール ピーコート 46 ネイビー ロックスタッズ","ヴァレンティノ ウール ピーコート 46 ネイビー ロックスタッズ","","","0.店頭買取","78.NANBOYA浦和CORSO店_E","和田 誠","2019-10-09 00:00:00","33000","","1","","","","","45000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","42000","ＡＢ","",""
"","101","WA011120","0030","","3","その他","","プラダ","","","","","","","","","","","","","","","","","","","プラダ ポリアミド スイムパンツ 48 ブラック","プラダ ポリアミド スイムパンツ 48 ブラック","","","0.店頭買取","78.NANBOYA浦和CORSO店_E","和田 誠","2019-10-09 00:00:00","6000","","1","","","","","12000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","8000","Ａ","",""
"","101","XO006514","0031","","3","アウター","","ディーゼル","","","","","","","","","","","","","","","","","","","ディーゼル ポリエステル 中綿ジャケット S ブラック","ディーゼル ポリエステル 中綿ジャケット S ブラック","","","0.店頭買取","32.NANBOYA立川店_E","山? 英吉","2019-10-09 00:00:00","4000","","1","","","","","7000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","4000","ＡＢ","",""
"","101","WB029891","0032","","3","トップス","","ドルチェ＆ガッバーナ","","","","","","","","","","","","","","","","","","","ドルチェ&ガッバーナ レーヨン ニット 36 ピンク","ドルチェ&ガッバーナ レーヨン ニット 36 ピンク","","","0.店頭買取","81.NANBOYA新宿西口店_E","渡辺 孝史","2019-10-09 00:00:00","5000","","1","","","","","8000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","5000","ＳＡ","",""
"","101","WB029892","0033","","3","トップス","","グッチ","","","","","","","","","","","","","","","","","","","グッチ ウール ニット S ゴールド エンブロイダリーボーダーニット","グッチ ウール ニット S ゴールド エンブロイダリーボーダーニット","","","0.店頭買取","81.NANBOYA新宿西口店_E","渡辺 孝史","2019-10-09 00:00:00","22000","","1","","","","","35000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","30000","ＳＡ","",""
"","101","PI022001","0034","","3","アウター","","","","","","","","","","","","","","","","","","","","","バーバリー ウール テーラードジャケット ブラック","バーバリー ウール テーラードジャケット ブラック","","","0.店頭買取","60.NANBOYA港北東急SC店_E","川畑 健","2019-10-09 00:00:00","2000","","1","","","","","3000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","4000","","",""
"","101","GN018232","0035","","3","トップス","","グッチ","","","","","","","","","","","","","","","","","","","グッチ コットン Tシャツ S ホワイト","グッチ コットン Tシャツ S ホワイト","","","0.店頭買取","38.NANBOYA仙台店_E","廣沼 翼","2019-09-25 00:00:00","30000","","1","","","","","40000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","30000","ＡＢ","",""
"","101","A0062537","0036","","3","トップス","","エルメス","","","","","","","","","","","","","","","","","","","エルメス コットン Tシャツ S ホワイト","エルメス コットン Tシャツ S ホワイト","","","0.店頭買取","77.NANBOYA新橋店_E","中村 亮太","2019-10-09 00:00:00","6100","","1","","","","","12000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","6000","ＡＢ","",""
"","101","A0062615","0037","","3","アウター","","バーバリー ブラックレーベル","","","","","","","","","","","","","","","","","","","バーバリーブラックレーベル レザー ジャケット M ブラック","バーバリーブラックレーベル レザー ジャケット M ブラック","","","0.店頭買取","22.NANBOYA川崎店_E","日野 拓哉","2019-10-09 00:00:00","10000","","1","","","","","20000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","12000","Ｂ","",""
"","101","YP012815","0038","","3","アウター","","ヴィヴィアン・ウエストウッド","","","","","","","","","","","","","","","","","","","ヴィヴィアンウエストウッドマン ウール コート 44 ブラック","ヴィヴィアンウエストウッドマン ウール コート 44 ブラック","","","0.店頭買取","24.NANBOYA大宮店_E","前田 博紀","2019-10-09 00:00:00","7000","","1","","","","","13000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","22000","ＡＢ","",""
"","101","XS004188","0039","","3","アウター","","コムデギャルソン","","","","","","","","","","","","","","","","","","","コムデギャルソン ウール コート S ブラック","コムデギャルソン ウール コート S ブラック","","","0.店頭買取","53.NANBOYA渋谷マークシティ店_E","柳井 健","2019-10-10 00:00:00","2000","","1","","","","","3000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","6000","Ｂ","",""
"","101","IY015337","0040","","3","アウター","","ハイドロゲン","","","","","","","","","","","","","","","","","","","ハイドロゲン ウール コート 48 グレー","ハイドロゲン ウール コート 48 グレー","","","0.店頭買取","08.NANBOYA天王寺あべの店_W","有本 裕司","2019-10-10 00:00:00","8000","","1","","","","","15000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","12000","Ａ","",""
"","101","RY011298","0041","","3","アウター","","アルマーニ","","","","","","","","","","","","","","","","","","","ジョルジオアルマーニ ラム ジャケット 50 グレー","ジョルジオアルマーニ ラム ジャケット 50 グレー","","","0.店頭買取","11.NANBOYA横浜店_E","板橋 佳孝","2019-10-10 00:00:00","28000","","1","","","","","50000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","35000","Ａ","",""
"","101","IY015332","0042","","3","アウター","","グッチ","","","","","","","","","","","","","","","","","","","グッチ アセテート ジャケット 40 ブラック","グッチ アセテート ジャケット 40 ブラック","","","0.店頭買取","08.NANBOYA天王寺あべの店_W","有本 裕司","2019-10-10 00:00:00","10000","","1","","","","","20000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","8000","ＡＢ","",""
"","101","VX006499","0043","","3","セットアップ","","ジル スチュアート","","","","","","","","","","","","","","","","","","","ジルスチュアート ウール セットアップ ベージュ","ジルスチュアート ウール セットアップ ベージュ","","","0.店頭買取","23.NANBOYA吉祥寺店_E","大村 信悟","2019-10-09 00:00:00","800","","1","","","","","1000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","3000","Ｂ","",""
"","101","A0062921","0044","","3","セットアップ","","バーバリーブルーレーベル","","","","","","","","","","","","","","","","","","","バーバリーブルーレーベル ウール セットアップ ブラウン","バーバリーブルーレーベル ウール セットアップ ブラウン","","","0.店頭買取","58.NANBOYA中野ブロードウェイ店_E","岡田 悠太郎","2019-10-10 00:00:00","4000","","1","","","","","5000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","5000","Ａ","",""
"","101","JE008642","0045","","3","アウター","","ヴァレンティノ","","","","","","","","","","","","","","","","","","","ヴァレンティノ ウール ロングコート 6 ブラウン","ヴァレンティノ ウール ロングコート 6 ブラウン","","","0.店頭買取","31.NANBOYA栄店【名古屋】_W","佐藤 利樹","2017-09-02 00:00:00","25000","","1","","","","","25000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","15000","ＡＢ","",""
"","101","YY004693","0046","","3","アウター","","モンクレール","","","","","","","","","","","","","","","","","","","モンクレール ナイロン ダウンジャケット 00 ピンク BERGERAC","モンクレール ナイロン ダウンジャケット 00 ピンク BERGERAC","","","0.店頭買取","13.NANBOYA京都店_W","安田 優樹","2019-10-10 00:00:00","7000","","1","","","","","10000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","10000","Ｂ","",""
"","101","HV018503","0047","","3","トップス","","グッチ","","","","","","","","","","","","","","","","","","","グッチ コットン シャツ 38 ホワイト","グッチ コットン シャツ 38 ホワイト","","","0.店頭買取","13.NANBOYA京都店_W","森豊 遼平","2019-10-10 00:00:00","22000","","1","","","","","25000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","32000","ＡＢ","",""
"","101","IY015336","0048","","3","アウター","","ポール・スミス","","","","","","","","","","","","","","","","","","","ポールスミス ウール ジャケット ネイビー","ポールスミス ウール ジャケット ネイビー","","","0.店頭買取","08.NANBOYA天王寺あべの店_W","有本 裕司","2019-10-10 00:00:00","7000","","1","","","","","10000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","4000","ネームあり","",""
"","101","IY015338","0049","","3","アウター","","","","","","","","","","","","","","","","","","","","","ゼロセッタンタ コットン トレンチコート 48 ベージュ","ゼロセッタンタ コットン トレンチコート 48 ベージュ","","","0.店頭買取","08.NANBOYA天王寺あべの店_W","有本 裕司","2019-10-10 00:00:00","9500","","1","","","","","12000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","15000","Ａ","",""
"","101","DD019906","0050","","3","アウター","","バーバリー","","","","","","","","","","","","","","","","","","","バーバリー ポリエステル ダウンコート 46 ホワイト","バーバリー ポリエステル ダウンコート 46 ホワイト","","","0.店頭買取","31.NANBOYA栄店【名古屋】_W","鉄尾 仁貴","2019-10-10 00:00:00","500","","1","","","","","1000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","5000","ＢＣ","",""
"","101","PG026674","0051","","3","アウター","","モンクレール","","","","","","","","","","","","","","","","","","","モンクレール ポリエステル コート 0 ベージュ","モンクレール ポリエステル コート 0 ベージュ","","","0.店頭買取","06.NANBOYA銀座店_E","深海 孝誕","2019-10-10 00:00:00","15000","","1","","","","","25000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","24000","Ａ","",""
"","101","DD019904","0052","","3","アウター","","エトロ","","","","","","","","","","","","","","","","","","","エトロ ポリエステル コート 46 ブルー ペイズリー","エトロ ポリエステル コート 46 ブルー ペイズリー","","","0.店頭買取","31.NANBOYA栄店【名古屋】_W","鉄尾 仁貴","2019-10-10 00:00:00","1000","","1","","","","","4000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","10000","ＡＢ","",""
"","101","DD019905","0053","","3","アウター","","マッキントッシュ","","","","","","","","","","","","","","","","","","","マッキントッシュ コットン トレンチコート 46 ベージュ","マッキントッシュ コットン トレンチコート 46 ベージュ","","","0.店頭買取","31.NANBOYA栄店【名古屋】_W","鉄尾 仁貴","2019-10-10 00:00:00","2000","","1","","","","","5000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","8000","ＡＢ","",""
"","101","PG026672","0054","","3","ワンピース","","","","","","","","","","","","","","","","","","","","","レッドヴァレンティノ コットン ワンピース S ブラック","レッドヴァレンティノ コットン ワンピース S ブラック","","","0.店頭買取","06.NANBOYA銀座店_E","深海 孝誕","2019-10-10 00:00:00","2000","","1","","","","","4000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","10000","ＡＢ","",""
"","101","PX008115","0055","","3","ボトムス","","ミュウミュウ","","","","","","","","","","","","","","","","","","","ミュウミュウ トリアセテート スカート サイズ36 ブラック","ミュウミュウ トリアセテート スカート サイズ36 ブラック","","","0.店頭買取","95.BRAND CONCIER新宿店_E","青 佳吾","2017-10-16 00:00:00","3000","","1","","","","","5000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","4000","Ａ","",""
"","101","FR015972","0056","","3","ボトムス","","シャネル","","","","","","","","","","","","","","","","","","","シャネル コットン ポンチョ 34 ホワイト P53","シャネル コットン ポンチョ 34 ホワイト P53","","","0.店頭買取","95.BRAND CONCIER新宿店_E","古田 良平","2017-10-13 00:00:00","16000","","1","","","","","20000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","24000","Ｂ","",""
"","101","EE006831","0057","","3","トップス","","シャネル","","","","","","","","","","","","","","","","","","","シャネル ナイロン タンクトップ 38 ピンク MB847","シャネル ナイロン タンクトップ 38 ピンク MB847","","","0.店頭買取","01.NANBOYA難波店_W","西岡 裕太","2017-10-16 00:00:00","12000","","1","","","","","20000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","26000","Ａ","",""
"","101","OU005598","0058","","3","ボトムス","","エルメス","","","","","","","","","","","","","","","","","","","エルメス コーデュロイ パンツ 38 ブラウン マルジェラ期","エルメス コーデュロイ パンツ 38 ブラウン マルジェラ期","","","2.宅配買取","TE.NANBOYA宅配_関東_E","檀 淳美","2019-10-07 00:00:00","1000","","1","","","","","2000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","12000","Ｂ","",""
"","101","A0061652","0059","","3","トップス","","シャネル","","","","","","","","","","","","","","","","","","","シャネル カシミヤ×シルク ニット 38 ブラック 05A","シャネル カシミヤ×シルク ニット 38 ブラック 05A","","","0.店頭買取","56.NANBOYA銀座数寄屋橋店_E","原 侑也","2019-10-07 00:00:00","4000","","1","","","","","6000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","6000","Ｂ","",""
"","101","OU005599","0060","","3","トップス","","エルメス","","","","","","","","","","","","","","","","","","","エルメス コットン カーディガン レッド","エルメス コットン カーディガン レッド","","","2.宅配買取","TE.NANBOYA宅配_関東_E","檀 淳美","2019-10-07 00:00:00","4000","","1","","","","","5000","2019-11-11 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","7","","","","","","","5000","Ｂ","",""
